6.96422	-4.08513	-2.71017	2.22954	0.880234	6.86943	-4.18507	6.9	-4.2	0.601321	1.61201
7.02653	-4.24236	-2.74988	2.24234	0.846081	6.94332	-4.34473	6.95	-4.35	1.07945	1.61201
7.07627	-4.3287	-2.40114	2.27121	0.821294	7.05156	-4.49706	7	-4.45	1.07945	6.63028
7.13252	-4.4631	-2.42532	2.28378	0.790651	7.04099	-4.55018	7.05	-4.55	0.971984	6.63028
7.20682	-4.56999	-2.39109	2.31532	0.778675	7.10252	-4.67934	7.1	-4.7	0.971984	0.468614
7.25925	-4.71754	-2.42531	2.31295	0.735992	7.14735	-4.86125	7.15	-4.85	2.00319	0.468614
7.37179	-4.86348	-2.70619	2.34211	0.728516	7.3138	-5.05204	7.25	-5	2.00319	3.86674
7.43459	-5.019	-2.72793	2.33511	0.68412	7.30424	-5.15404	7.35	-5.15	2.11974	3.86674
7.51243	-5.12847	-2.63168	2.35629	0.667418	7.29446	-5.23429	7.4	-5.3	2.11974	1.27246
7.57196	-5.28952	-2.65949	2.34006	0.616897	7.44737	-5.45308	7.45	-5.45	2.56627	1.27246
7.66463	-5.40625	-2.64046	2.36148	0.604388	7.63082	-5.61863	7.55	-5.55	2.56627	0.65705
7.73586	-5.55048	-2.65748	2.35559	0.567056	7.64356	-5.66706	7.65	-5.65	1.34755	0.65705
7.81522	-5.65408	-2.56895	2.37276	0.55308	7.60376	-5.74774	7.7	-5.8	1.34755	1.03398
7.87024	-5.8078	-2.58351	2.35001	0.502508	7.7342	-5.95374	7.75	-5.95	2.42863	1.03398
7.99613	-5.95131	-2.97132	2.36709	0.498227	7.82165	-6.06822	7.85	-6.1	2.42863	7.89724
8.06386	-6.10578	-2.9878	2.3457	0.453851	7.95703	-6.24328	7.95	-6.25	1.85314	7.89724
8.1575	-6.22025	-2.84079	2.35896	0.440899	8.17338	-6.44684	8.05	-6.35	1.85314	1.85745
8.23911	-6.36524	-2.84945	2.35002	0.409047	8.15891	-6.45335	8.15	-6.45	0.880935	1.85745
8.32121	-6.46991	-2.72226	2.36056	0.396829	8.08628	-6.51855	8.2	-6.6	0.880935	1.34334
8.38118	-6.62651	-2.73028	2.33314	0.349834	8.25411	-6.74791	8.25	-6.75	1.92274	1.34334
8.47275	-6.73993	-2.7257	2.3432	0.341178	8.25648	-6.78122	8.35	-6.85	1.92274	0.527931
8.5429	-6.88114	-2.72749	2.32756	0.308543	8.44494	-6.95805	8.45	-6.95	0.962156	0.527931
8.61798	-6.97927	-2.66955	2.33351	0.299219	8.39359	-7.01743	8.5	-7.1	0.962156	0.680841
8.66712	-7.12435	-2.67941	2.30288	0.255984	8.54925	-7.24433	8.55	-7.25	1.74906	0.680841
8.78406	-7.26245	-2.972	2.31244	0.255425	8.64403	-7.39047	8.65	-7.4	1.74906	4.87748
8.84375	-7.42014	-2.98538	2.28123	0.213529	8.73559	-7.5421	8.75	-7.55	1.64406	4.87748
8.90663	-7.52197	-2.66379	2.27733	0.195099	8.87176	-7.71912	8.8	-7.65	1.64406	6.04516
8.96097	-7.67142	-2.66785	2.24932	0.158278	8.84538	-7.75497	8.85	-7.75	1.25888	6.04516
9.04403	-7.78847	-2.73417	2.25125	0.153262	8.88333	-7.88636	8.9	-7.9	1.25888	0.533949
9.08566	-7.93818	-2.74327	2.21598	0.112538	8.95966	-8.0381	8.95	-8.05	1.59393	0.533949
9.12676	-8.02836	-2.43298	2.20584	0.0934218	8.8564	-8.01424	9	-8.15	1.59393	5.42951
9.1684	-8.16968	-2.43966	2.17594	0.0603979	9.05896	-8.24314	9.05	-8.25	1.06674	5.42951
9.25167	-8.2961	-2.60488	2.17707	0.0605259	9.17781	-8.47056	9.1	-8.4	1.06674	1.58541
9.28132	-8.44615	-2.62039	2.13696	0.0200069	9.15332	-8.54857	9.15	-8.55	1.64461	1.58541
9.32684	-8.55122	-2.40478	2.12302	0.00241055	9.22922	-8.6898	9.2	-8.65	1.64461	2.77118
9.35789	-8.69664	-2.41651	2.0878	-0.0306472	9.24541	-8.76863	9.25	-8.75	1.08863	2.77118
9.49536	-8.88874	-3.1467	2.11105	0.00430463	9.37748	-9.00609	9.35	-8.95	1.08863	28.3492
9.54034	-9.06126	-3.17051	2.07533	-0.0294668	9.44703	-9.15328	9.45	-9.15	1.0661	28.3492
9.57583	-9.17469	-2.88877	2.05204	-0.0565847	9.50096	-9.25642	9.5	-9.25	1.0661	4.74428
9.6168	-9.32074	-2.89597	2.02777	-0.0768292	9.54157	-9.35195	9.55	-9.35	0.404989	4.74428
9.65226	-9.43274	-2.72805	2.00995	-0.0935855	9.47534	-9.42627	9.55	-9.5	0.404989	1.89972
9.66774	-9.5885	-2.74745	1.9693	-0.12743	9.54779	-9.64959	9.55	-9.65	1.11688	1.89972
9.73185	-9.73451	-2.86657	1.96616	-0.121741	9.69942	-9.88416	9.6	-9.8	1.11688	0.936458
9.7508	-9.89169	-2.88243	1.93083	-0.14919	9.64606	-9.9341	9.65	-9.95	0.780184	0.936458
9.7705	-10.0115	-2.64354	1.90303	-0.173915	9.60087	-9.96395	9.7	-10.05	0.780184	3.52679
9.79964	-10.1521	-2.63891	1.88239	-0.184263	9.73801	-10.1396	9.75	-10.15	0.221204	3.52679
9.84244	-10.2859	-2.65146	1.87219	-0.185323	9.92627	-10.4745	9.75	-10.3	0.221204	0.463885
9.84866	-10.4348	-2.67187	1.83694	-0.209535	9.75524	-10.4732	9.75	-10.45	0.625621	0.463885
9.89039	-10.5858	-2.76609	1.82972	-0.202355	9.71825	-10.5087	9.8	-10.6	0.625621	0.992435
9.90898	-10.7429	-2.77432	1.80418	-0.215749	9.85048	-10.7526	9.85	-10.75	0.210668	0.992435
9.92251	-10.872	-2.60641	1.77708	-0.235548	9.88465	-10.9383	9.85	-10.9	0.210668	1.71039
9.92176	-11.0268	-2.62142	1.74275	-0.255406	9.83614	-11.041	9.85	-11.05	0.453895	1.71039
9.94169	-11.1594	-2.64626	1.72948	-0.254959	9.83952	-11.1692	9.85	-11.2	0.453895	0.116831
9.93059	-11.3116	-2.67537	1.69256	-0.277416	9.84568	-11.3496	9.85	-11.35	0.537837	0.116831
9.94592	-11.4522	-2.70676	1.67838	-0.276777	9.87961	-11.5637	9.85	-11.5	0.537837	0.135184
9.92678	-11.6053	-2.73383	1.64033	-0.299291	9.83206	-11.6307	9.85	-11.65	0.585272	0.135184
9.88538	-11.6909	-2.32599	1.57714	-0.363786	9.85311	-11.8523	9.8	-11.75	0.585272	13.2264
9.85124	-11.8245	-2.35521	1.53448	-0.386459	9.74928	-11.8442	9.75	-11.85	0.646736	13.2264
9.84206	-11.9448	-2.37349	1.51356	-0.387075	9.69694	-11.9706	9.7	-12	0.646736	0.162561
9.78716	-12.0941	-2.43246	1.45922	-0.419474	9.65354	-12.1497	9.65	-12.15	1.2854	0.162561
9.74925	-12.1948	-2.25327	1.40886	-0.458332	9.72311	-12.3964	9.6	-12.25	1.2854	3.77893
9.68578	-12.3271	-2.30156	1.35462	-0.487114	9.54859	-12.3478	9.55	-12.35	1.14258	3.77893
9.61724	-12.3941	-2.01206	1.27605	-0.556775	9.39039	-12.3902	9.45	-12.45	1.14258	9.56394
9.53153	-12.5185	-2.08587	1.2095	-0.592031	9.36086	-12.5501	9.35	-12.55	1.79592	9.56394
9.48004	-12.6226	-2.05978	1.16631	-0.604679	9.34456	-12.7106	9.3	-12.65	1.79592	0.29309
9.38171	-12.749	-2.13392	1.09789	-0.636412	9.22134	-12.7613	9.25	-12.75	1.53221	0.29309
9.27076	-12.7918	-1.80716	0.962755	-0.768283	9.15326	-13.0031	9.05	-12.85	1.53221	22.7231
9.12308	-12.9122	-1.97369	0.864544	-0.821316	8.84161	-12.9519	8.85	-12.95	4.85636	22.7231
9.00872	-12.9762	-1.91462	0.760037	-0.893772	8.71632	-12.9613	8.75	-13	4.85636	5.18625
8.86546	-13.0672	-2.02706	0.672662	-0.926979	8.66358	-13.0431	8.65	-13.05	2.40082	5.18625
8.7278	-13.1184	-2.04927	0.549816	-1.02147	8.54518	-13.1702	8.5	-13.1	2.40082	7.15915
8.56953	-13.1887	-2.18335	0.463989	-1.05039	8.35763	-13.1557	8.35	-13.15	2.67124	7.15915
8.37175	-13.2272	-2.34718	0.304012	-1.17722	8.22926	-13.1698	8.2	-13.15	2.67124	11.6327
8.19993	-13.2558	-2.42372	0.213292	-1.19864	8.03583	-13.1513	8.05	-13.15	2.05764	11.6327
8.02614	-13.2668	-2.53517	0.108093	-1.24556	7.82914	-13.0525	7.9	-13.15	2.05764	2.33175
7.86234	-13.2637	-2.57045	0.0233084	-1.25891	7.76538	-13.1647	7.75	-13.15	1.02138	2.33175
7.80232	-13.2796	-2.30331	0.0136813	-1.18703	7.66146	-13.3079	7.6	-13.2	1.02138	6.28858
7.62699	-13.2874	-2.43386	-0.0502873	-1.18633	7.44786	-13.2517	7.45	-13.25	1.94825	6.28858
7.4801	-13.2683	-2.46309	-0.123622	-1.19353	7.21108	-13.0985	7.3	-13.25	1.94825	1.03883
7.29734	-13.2569	-2.57037	-0.185212	-1.18644	7.16011	-13.2382	7.15	-13.25	1.14519	1.03883
7.12141	-13.201	-2.78794	-0.27611	-1.22719	6.88472	-12.9588	7	-13.2	1.14519	4.20629
6.95205	-13.1656	-2.86434	-0.330901	-1.2189	6.84891	-13.1493	6.85	-13.15	0.6478	4.20629
6.81436	-13.1213	-2.80624	-0.388514	-1.20687	6.77424	-13.2337	6.7	-13.1	0.6478	0.352407
6.64134	-13.0675	-2.86998	-0.443643	-1.19515	6.55759	-13.0679	6.55	-13.05	0.432576	0.352407
6.55857	-13.0399	-2.47422	-0.48073	-1.14917	6.40137	-13.0799	6.4	-13.05	0.432576	8.92153
6.38568	-12.9996	-2.56848	-0.51409	-1.12088	6.26174	-13.0534	6.25	-13.05	1.17264	8.92153
6.27561	-12.9423	-2.45804	-0.566711	-1.10769	6.10143	-13.0076	6.1	-13	1.17264	0.943698
6.09765	-12.8947	-2.56064	-0.590107	-1.07276	5.94198	-12.9494	5.95	-12.95	1.73687	0.943698
5.93903	-12.7852	-2.92076	-0.653078	-1.0941	5.79854	-12.8478	5.8	-12.85	1.73687	6.56355
5.77567	-12.7111	-2.99147	-0.680026	-1.06804	5.65107	-12.7365	5.65	-12.75	1.0145	6.56355
5.68777	-12.6504	-2.61812	-0.719924	-1.03614	5.50547	-12.5721	5.55	-12.7	1.0145	8.21519
5.53704	-12.5792	-2.66733	-0.744498	-1.00667	5.43839	-12.652	5.45	-12.65	0.951574	8.21519
5.40924	-12.4621	-2.81326	-0.79966	-1.01003	5.27506	-12.4782	5.3	-12.55	0.951574	1.03653
5.24987	-12.3802	-2.86226	-0.815199	-0.973559	5.1307	-12.4684	5.15	-12.45	1.3905	1.03653
5.15361	-12.2855	-2.73047	-0.860321	-0.962574	5.04446	-12.3808	5.05	-12.35	1.3905	1.01346
5.01865	-12.1913	-2.76164	-0.884025	-0.935793	4.92985	-12.2499	4.95	-12.25	0.718374	1.01346
4.92302	-12.0763	-2.79594	-0.928709	-0.933732	4.75061	-11.9803	4.85	-12.15	0.718374	0.403459
4.81445	-11.9859	-2.80386	-0.951449	-0.912049	4.75915	-12.0666	4.75	-12.05	0.576007	0.403459
4.7216	-11.8551	-2.84974	-0.999833	-0.911165	4.69113	-11.9084	4.7	-11.9	0.576007	0.138961
4.64016	-11.7255	-2.84484	-1.04829	-0.909782	4.64378	-11.7442	4.65	-11.75	0.0194695	0.138961
4.59674	-11.6261	-2.54217	-1.10192	-0.910686	4.59746	-11.6205	4.6	-11.65	0.0194695	4.197
4.53723	-11.5128	-2.52505	-1.14754	-0.907156	4.54975	-11.5706	4.55	-11.55	0.187671	4.197
4.41914	-11.3137	-3.20559	-1.17403	-0.890599	4.47442	-11.3673	4.5	-11.35	0.187671	22.5719
4.38275	-11.1587	-3.1968	-1.23359	-0.905009	4.44059	-11.1496	4.45	-11.15	0.21167	22.5719
4.38738	-11.0521	-2.69168	-1.30941	-0.932436	4.43713	-11.024	4.45	-11.05	0.21167	12.6728
4.37855	-10.9078	-2.67654	-1.37649	-0.947857	4.45136	-10.93	4.45	-10.95	0.339995	12.6728
4.35694	-10.7611	-2.69365	-1.43035	-0.949277	4.44745	-10.786	4.45	-10.8	0.339995	0.104649
4.36997	-10.6146	-2.68092	-1.50126	-0.96745	4.45788	-10.6457	4.45	-10.65	0.503472	0.104649
4.36772	-10.4713	-2.68045	-1.55585	-0.968823	4.46329	-10.5756	4.45	-10.5	0.503472	0.227348
4.3875	-10.3236	-2.67896	-1.62086	-0.980131	4.44057	-10.3382	4.45	-10.35	0.176321	0.227348
4.40809	-10.1816	-2.65527	-1.68136	-0.987176	4.51895	-10.2367	4.5	-10.2	0.176321	0.193277
4.45933	-10.0325	-2.66693	-1.75672	-1.00716	4.54925	-10.0439	4.55	-10.05	0.486683	0.193277
4.4914	-9.88605	-2.71237	-1.80896	-1.00192	4.63224	-9.9707	4.6	-9.9	0.486683	0.460033
4.55797	-9.73824	-2.73052	-1.88226	-1.01908	4.63755	-9.74952	4.65	-9.75	0.381315	0.460033
4.5868	-9.57057	-2.87597	-1.91025	-0.98307	4.60757	-9.4335	4.7	-9.6	0.381315	1.94158
4.66815	-9.42492	-2.88846	-1.98016	-0.997974	4.74589	-9.4609	4.75	-9.45	0.413291	1.94158
4.74813	-9.28784	-2.87235	-2.04582	-1.00986	4.89179	-9.39473	4.85	-9.3	0.413291	0.412522
4.85763	-9.13995	-2.92101	-2.12091	-1.02786	4.94849	-9.13867	4.95	-9.15	0.502081	0.412522
4.94429	-9.01682	-2.91742	-2.17944	-1.03676	4.95209	-8.96272	5	-9.05	0.502081	0.0873371
5.03034	-8.90926	-2.89956	-2.23244	-1.03798	5.04121	-8.94979	5.05	-8.95	0.0951718	0.0873371
5.10716	-8.7805	-2.92926	-2.25842	-0.995697	5.20806	-8.88942	5.15	-8.8	0.0951718	1.71219
5.22878	-8.65056	-2.96625	-2.31962	-1.00126	5.26887	-8.63564	5.25	-8.65	0.115508	1.71219
5.33221	-8.54414	-2.97067	-2.36773	-0.997899	5.3785	-8.56768	5.35	-8.55	0.115508	0.0451232
5.44397	-8.43943	-2.98172	-2.41798	-0.9981	5.44864	-8.42738	5.45	-8.45	0.010099	0.0451232
5.5294	-8.33122	-2.94081	-2.43377	-0.943299	5.56465	-8.44845	5.5	-8.35	0.010099	2.4671
5.62478	-8.24066	-2.87292	-2.4768	-0.936199	5.53862	-8.24357	5.55	-8.25	0.447016	2.4671
5.69539	-8.12669	-2.81273	-2.47143	-0.856731	5.64921	-8.02513	5.7	-8.1	0.447016	5.06516
5.83252	-8.01408	-2.86662	-2.51636	-0.854051	5.85094	-7.95601	5.85	-7.95	0.226579	5.06516
5.92057	-7.90779	-2.80558	-2.51935	-0.790593	5.93492	-7.84119	5.95	-7.85	0.226579	3.37864
6.05716	-7.80049	-2.85197	-2.55771	-0.785407	6.05986	-7.73559	6.05	-7.75	0.246906	3.37864
6.13738	-7.69838	-2.74609	-2.54988	-0.710604	6.13741	-7.63243	6.15	-7.65	0.246906	4.90215
6.2679	-7.60028	-2.77553	-2.58293	-0.704834	6.25659	-7.54336	6.25	-7.55	0.189159	4.90215
6.35753	-7.50656	-2.67551	-2.58093	-0.644004	6.39143	-7.46358	6.35	-7.45	0.189159	3.55463
6.48062	-7.41746	-2.68813	-2.60952	-0.637824	6.452	-7.36418	6.45	-7.35	0.196916	3.55463
6.59309	-7.33651	-2.69571	-2.63207	-0.627896	6.47916	-7.09783	6.6	-7.25	0.196916	0.840031
6.73143	-7.24015	-2.77344	-2.65292	-0.617245	6.7556	-7.14598	6.75	-7.15	0.576987	0.840031
6.77412	-7.14024	-2.48562	-2.60674	-0.498837	6.68682	-6.93297	6.8	-7.05	0.576987	14.9612
6.89514	-7.04497	-2.52316	-2.6212	-0.486687	6.86356	-6.94732	6.85	-6.95	0.581943	14.9612
7.02173	-6.9723	-2.53921	-2.64632	-0.484651	7.08741	-6.92602	7	-6.85	0.581943	0.0803131
7.15972	-6.86959	-2.61089	-2.6565	-0.468733	7.15695	-6.75136	7.15	-6.75	0.819032	0.0803131
7.22744	-6.78256	-2.38752	-2.62606	-0.385343	7.29976	-6.68807	7.25	-6.65	0.819032	8.26523
7.35694	-6.68003	-2.46013	-2.62954	-0.368262	7.35505	-6.56058	7.35	-6.55	0.839874	8.26523
7.51567	-6.62441	-2.65252	-2.68491	-0.424939	7.53544	-6.5372	7.5	-6.5	0.839874	5.01019
7.64731	-6.54113	-2.70447	-2.69447	-0.413506	7.65664	-6.46417	7.65	-6.45	0.360945	5.01019
7.75675	-6.46765	-2.61667	-2.69601	-0.384481	7.67559	-6.34628	7.75	-6.4	0.360945	1.13086
7.88264	-6.39755	-2.61857	-2.71106	-0.379033	7.85193	-6.35845	7.85	-6.35	0.131944	1.13086
7.99803	-6.3318	-2.54897	-2.717	-0.35773	8.03231	-6.28406	8	-6.25	0.131944	0.644459
8.13758	-6.24237	-2.60427	-2.7199	-0.341461	8.13749	-6.14586	8.15	-6.15	0.554627	0.644459
8.20529	-6.17053	-2.38281	-2.69364	-0.280122	8.21488	-6.01843	8.25	-6.05	0.554627	5.74018
8.32936	-6.07584	-2.45751	-2.68497	-0.258112	8.33626	-5.94674	8.35	-5.95	0.998605	5.74018
8.48666	-6.01355	-2.61738	-2.71759	-0.287591	8.50318	-5.89335	8.5	-5.9	0.998605	2.34705
8.63286	-5.92945	-2.6704	-2.72068	-0.274935	8.65894	-5.86309	8.65	-5.85	0.31921	2.34705
8.71245	-5.85173	-2.41455	-2.69038	-0.21033	8.77185	-5.74314	8.75	-5.75	0.31921	6.50495
8.84687	-5.75417	-2.4815	-2.68038	-0.189519	8.85444	-5.64273	8.85	-5.65	0.758366	6.50495
8.92749	-5.68563	-2.32704	-2.66004	-0.147318	9.02394	-5.6024	8.95	-5.55	0.758366	3.09854
9.04628	-5.58584	-2.40179	-2.64229	-0.123309	9.05088	-5.45385	9.05	-5.45	1.04846	3.09854
9.19492	-5.51652	-2.58211	-2.66841	-0.156069	9.04088	-5.29691	9.2	-5.4	1.04846	3.92242
9.33365	-5.41827	-2.63936	-2.65868	-0.13853	9.34223	-5.32623	9.35	-5.35	0.523257	3.92242
9.40767	-5.33343	-2.39124	-2.62024	-0.0749025	9.39579	-5.21659	9.45	-5.25	0.523257	6.04289
9.53664	-5.22992	-2.45838	-2.60422	-0.0556024	9.55303	-5.13194	9.55	-5.15	0.615506	6.04289
9.62436	-5.15278	-2.30936	-2.58052	-0.0171855	9.75019	-5.14652	9.65	-5.05	0.615506	2.74429
9.74675	-5.04212	-2.38371	-2.55868	0.00441583	9.7586	-4.93134	9.75	-4.95	0.771825	2.74429
9.82986	-4.95738	-2.253	-2.52951	0.0439793	9.9198	-4.86941	9.85	-4.85	0.771825	2.44516
9.94508	-4.84551	-2.3243	-2.50618	0.0636882	9.95641	-4.74358	9.95	-4.75	0.657297	2.44516
10.016	-4.75045	-2.19247	-2.46615	0.110989	10.0029	-4.54771	10.05	-4.6	0.657297	3.05215
10.1301	-4.61105	-2.30649	-2.42765	0.141313	10.1428	-4.45119	10.15	-4.45	1.60741	3.05215
10.2095	-4.50685	-2.25362	-2.3924	0.174991	10.1981	-4.26556	10.25	-4.3	1.60741	1.48632
10.3282	-4.34521	-2.40374	-2.34691	0.208553	10.3644	-4.16342	10.35	-4.15	2.19305	1.48632
10.4523	-4.24639	-2.52183	-2.35826	0.176493	10.5985	-4.12247	10.45	-4.05	2.19305	1.75724
10.5603	-4.08982	-2.62367	-2.31985	0.202814	10.5415	-3.9454	10.55	-3.95	1.3073	1.75724
10.6594	-3.97365	-2.63595	-2.30244	0.2098	10.7092	-3.85166	10.65	-3.85	1.3073	0.172708
10.7629	-3.83044	-2.70177	-2.27551	0.224011	10.7616	-3.75002	10.75	-3.75	0.411579	0.172708
10.8066	-3.69778	-2.53859	-2.20409	0.302811	10.795	-3.60617	10.8	-3.6	0.411579	5.70853
10.8879	-3.54883	-2.59808	-2.16997	0.318598	10.8527	-3.46164	10.85	-3.45	0.53171	5.70853
10.9931	-3.44241	-2.70792	-2.18917	0.268358	10.9584	-3.30584	10.95	-3.3	0.53171	3.10347
11.0745	-3.27961	-2.80338	-2.15378	0.288303	11.0447	-3.1561	11.05	-3.15	0.997522	3.10347
11.1159	-3.12988	-2.70122	-2.08544	0.358914	11.1178	-2.98807	11.1	-3	0.997522	4.36216
11.1856	-2.95979	-2.77168	-2.04829	0.374592	11.1427	-2.86566	11.15	-2.85	0.646393	4.36216
11.2355	-2.80992	-2.75198	-2.00444	0.404514	11.1491	-2.68183	11.2	-2.7	0.646393	0.854988
11.2942	-2.6358	-2.81796	-1.96748	0.417699	11.2525	-2.55311	11.25	-2.55	0.519781	0.854988
11.2343	-2.44939	-2.63454	-1.80407	0.613062	11.1188	-2.36202	11.2	-2.4	0.519781	31.3003
11.249	-2.29471	-2.64717	-1.75857	0.62315	11.1594	-2.25598	11.15	-2.25	0.510766	31.3003
11.3404	-2.20199	-2.59791	-1.82467	0.477652	11.2029	-2.09837	11.25	-2.1	0.510766	18.7753
11.3739	-2.02981	-2.66861	-1.78992	0.484858	11.3525	-1.95787	11.35	-1.95	0.358309	18.7753
11.3811	-1.87568	-2.66341	-1.73643	0.521445	11.3011	-1.79507	11.35	-1.8	0.358309	1.14557
11.3929	-1.71303	-2.69594	-1.69886	0.529093	11.3326	-1.67041	11.35	-1.65	0.304207	1.14557
11.3366	-1.5531	-2.70375	-1.58986	0.643091	11.0622	-1.44342	11.3	-1.5	0.304207	10.8529
11.3256	-1.40018	-2.7376	-1.54903	0.650431	11.2595	-1.35818	11.25	-1.35	0.339375	10.8529
11.2787	-1.2305	-2.79634	-1.46487	0.719022	11.1658	-1.23674	11.2	-1.25	0.339375	3.86577
11.241	-1.10582	-2.72883	-1.41707	0.726603	11.1524	-1.15803	11.15	-1.15	0.606613	3.86577
11.1243	-0.91796	-2.96211	-1.27629	0.875593	10.8534	-0.929069	11.05	-0.95	0.606613	20.0898
11.0595	-0.762778	-2.99391	-1.22218	0.884073	10.9584	-0.728742	10.95	-0.75	0.612055	20.0898
11.0091	-0.625339	-2.91818	-1.18629	0.86271	10.8608	-0.663121	10.9	-0.649999	0.612055	0.869493
10.9323	-0.501834	-2.8683	-1.12889	0.872426	10.8648	-0.553034	10.85	-0.549999	0.413242	0.869493
10.8315	-0.347659	-2.99322	-1.05246	0.915283	10.8451	-0.437482	10.75	-0.45	0.413242	2.30442
10.7317	-0.250567	-2.90632	-0.98542	0.932203	10.6542	-0.347474	10.65	-0.35	0.92473	2.30442
10.5597	-0.0815498	-3.28956	-0.87218	1.02631	10.5062	-0.245062	10.5	-0.25	0.92473	13.6087
10.4246	-0.00910484	-3.17471	-0.790176	1.05264	10.3438	-0.150982	10.35	-0.15	1.63543	13.6087
10.3369	0.0777087	-2.9658	-0.747844	1.02768	10.4884	-0.0812124	10.25	-0.0999996	1.63543	2.37901
